Date,PageName,TrafficSource,TrafficType,Users,Sessions,BounceRate,SessionDurationSeconds,PagesPerSession,EngagementRate,ConversionRate,GoalCompletions,EventCount,PagePerformance
2025-08-09,Home,Direct,Direct,2,5,0.6032,404.66,1.43,0.3534,0.0605,0,11,Low Performing
2025-08-09,FAQ,Organic Search,Organic,3,3,0.48,193.01,4.76,0.5239,0.0712,1,36,Low Performing
2025-08-09,Checkout,Referral,Referral,6,6,0.407,475.64,1.32,0.661,0.0413,0,32,Average Performing
2025-08-09,About,Paid Search,Paid,4,6,0.4527,183.14,4.63,0.5246,0.0694,0,67,High Performing
2025-08-10,Services,Organic Search,Organic,11,11,0.4367,86.87,9.23,0.5429,0.1225,3,152,Average Performing
2025-08-10,Blog,Direct,Direct,3,5,0.4486,56.45,2.61,0.562,0.059,1,36,Average Performing
2025-08-10,Services,Referral,Referral,8,9,0.5428,108.29,2.76,0.468,0.0625,0,46,Average Performing
2025-08-10,Services,Organic Search,Organic,5,6,0.5053,138.91,2.15,0.4429,0.0637,0,21,Average Performing
2025-08-11,Products,Paid Search,Paid,2,3,0.5456,132.01,2.44,0.4018,0.0678,0,19,Low Performing
2025-08-11,Blog,Organic Search,Organic,9,10,0.4211,448.96,2.45,0.6069,0.0491,1,41,Average Performing
2025-08-11,Pricing,Social,Social,1,3,0.4669,193.58,2.92,0.5337,0.0495,0,8,High Performing
2025-08-12,Blog,Referral,Referral,1,2,0.4753,595.7,2.68,0.4844,0.061,0,8,Average Performing
2025-08-12,Landing Page,Social,Social,3,5,0.4806,219.57,1.27,0.5169,0.0189,0,14,Average Performing
2025-08-12,Products,Paid Search,Paid,10,11,0.57,160.77,2.79,0.3945,0.0584,0,112,Low Performing
2025-08-12,Products,Paid Search,Paid,2,3,0.5911,93.18,4.05,0.447,0.0508,0,30,Low Performing
2025-08-12,Landing Page,Direct,Direct,2,3,0.544,101.04,1.97,0.4627,0.0442,1,12,Average Performing
2025-08-13,Home,Direct,Direct,9,11,0.4472,252.44,1.0,0.5489,0.0354,0,31,Low Performing
2025-08-13,Pricing,Organic Search,Organic,5,6,0.508,138.34,2.63,0.5306,0.0861,2,59,High Performing
2025-08-13,Home,Social,Social,11,12,0.5902,187.99,2.16,0.3968,0.0561,2,51,Low Performing
2025-08-13,Blog,Organic Search,Organic,3,4,0.4323,126.85,1.93,0.6315,0.0213,1,31,Average Performing
2025-08-14,Products,Organic Search,Organic,11,14,0.4825,665.14,1.0,0.5311,0.0517,3,30,Low Performing
2025-08-14,Blog,Organic Search,Organic,4,5,0.4192,20.0,2.82,0.589,0.0446,0,56,Average Performing
2025-08-14,Products,Paid Search,Paid,5,5,0.5096,195.09,1.0,0.4774,0.0218,0,23,Low Performing
2025-08-14,Products,Organic Search,Organic,11,11,0.5225,110.94,1.0,0.5089,0.0167,0,82,Low Performing
2025-08-14,Home,Referral,Referral,3,5,0.5613,47.41,2.65,0.457,0.014,0,21,Low Performing
2025-08-14,Landing Page,Referral,Referral,4,4,0.4999,306.58,2.81,0.5233,0.0544,0,23,Average Performing
2025-08-14,About,Organic Search,Organic,10,10,0.5404,42.8,2.83,0.4749,0.021,0,35,High Performing
2025-08-14,Checkout,Referral,Referral,2,4,0.5597,35.46,4.77,0.3549,0.0675,0,54,Average Performing
2025-08-15,About,Organic Search,Organic,9,9,0.4625,232.47,1.98,0.5326,0.0389,0,36,High Performing
2025-08-15,Home,Referral,Referral,1,3,0.5866,157.59,1.99,0.3682,0.0585,0,21,Low Performing
2025-08-16,Checkout,Social,Social,6,6,0.4314,251.98,2.77,0.5734,0.0647,1,7,Average Performing
2025-08-16,Checkout,Paid Search,Paid,1,5,0.5422,126.24,1.18,0.4284,0.0,0,18,Average Performing
2025-08-16,Products,Paid Search,Paid,11,11,0.452,280.93,3.28,0.4693,0.069,0,119,Low Performing
2025-08-16,Products,Direct,Direct,11,12,0.3784,167.31,1.75,0.613,0.0255,0,87,Low Performing
2025-08-17,Blog,Social,Social,3,5,0.4582,79.28,7.03,0.5778,0.0804,1,95,Average Performing
2025-08-17,Home,Organic Search,Organic,7,9,0.4998,486.22,1.37,0.4637,0.0474,0,47,Low Performing
2025-08-17,Services,Social,Social,9,10,0.5477,156.77,1.0,0.4594,0.0199,0,32,Average Performing
2025-08-17,Home,Direct,Direct,2,4,0.473,230.43,3.3,0.6294,0.0777,0,35,Low Performing
2025-08-17,Blog,Referral,Referral,5,5,0.5222,130.7,1.64,0.5535,0.0328,0,41,Average Performing
2025-08-18,Home,Direct,Direct,1,2,0.5684,214.84,1.73,0.4566,0.0223,0,9,Low Performing
2025-08-18,Checkout,Referral,Referral,4,6,0.4979,132.2,5.1,0.5549,0.087,0,62,Average Performing
2025-08-18,Services,Organic Search,Organic,6,6,0.4693,41.64,1.04,0.4899,0.0501,0,30,Average Performing
2025-08-19,Landing Page,Social,Social,2,3,0.5578,200.3,1.0,0.4414,0.0132,1,19,Average Performing
2025-08-19,Home,Direct,Direct,9,9,0.5609,92.24,1.0,0.4257,0.0249,0,66,Low Performing
2025-08-19,Checkout,Paid Search,Paid,9,9,0.5043,395.93,2.93,0.4225,0.1047,0,53,Average Performing
2025-08-19,Home,Social,Social,4,5,0.4798,131.21,2.35,0.6059,0.0273,0,49,Low Performing
2025-08-20,About,Referral,Referral,4,11,0.424,132.77,3.28,0.5507,0.068,0,84,High Performing
2025-08-20,Products,Referral,Referral,3,4,0.4675,372.43,1.15,0.5636,0.0007,0,1,Low Performing
2025-08-20,Contact,Referral,Referral,3,4,0.5594,117.96,1.71,0.4395,0.0611,0,22,High Performing
2025-08-20,Landing Page,Organic Search,Organic,7,7,0.4815,133.64,6.8,0.5137,0.125,0,85,Average Performing
2025-08-20,Blog,Referral,Referral,3,5,0.5548,88.51,2.89,0.4208,0.0673,0,28,Average Performing
2025-08-20,Blog,Referral,Referral,8,8,0.6222,313.0,1.79,0.4215,0.0427,0,57,Average Performing
2025-08-20,Pricing,Organic Search,Organic,9,10,0.4273,193.58,2.94,0.6341,0.0978,2,73,High Performing
2025-08-21,Blog,Organic Search,Organic,7,8,0.4308,175.27,2.45,0.5692,0.0613,0,44,Average Performing
2025-08-21,Contact,Organic Search,Organic,11,11,0.5639,168.19,1.0,0.4665,0.0527,0,41,High Performing
2025-08-21,Blog,Social,Social,10,11,0.4303,178.76,9.53,0.5973,0.1317,2,211,Average Performing
2025-08-22,Blog,Referral,Referral,7,7,0.4709,451.43,2.07,0.5377,0.0846,0,55,Average Performing
2025-08-22,Products,Organic Search,Organic,2,5,0.5641,51.54,1.61,0.4022,0.0118,0,42,Low Performing
2025-08-22,Checkout,Organic Search,Organic,1,4,0.4589,83.13,3.1,0.5226,0.0545,0,30,Average Performing
2025-08-23,Pricing,Social,Social,4,5,0.4767,233.44,8.15,0.503,0.1555,2,110,High Performing
2025-08-23,Home,Referral,Referral,10,10,0.4512,252.44,3.56,0.5517,0.0678,2,62,Low Performing
2025-08-24,FAQ,Organic Search,Organic,10,11,0.453,285.63,3.87,0.5636,0.0764,0,88,Low Performing
2025-08-24,Services,Organic Search,Organic,6,8,0.5605,262.65,1.0,0.5214,0.0036,0,61,Average Performing
2025-08-24,Home,Paid Search,Paid,5,8,0.5308,90.36,2.13,0.4291,0.0477,0,40,Low Performing
2025-08-24,Home,Organic Search,Organic,11,11,0.499,266.35,1.0,0.5191,0.0524,1,40,Low Performing
2025-08-24,Checkout,Social,Social,7,8,0.4781,580.1,3.84,0.5357,0.0913,0,57,Average Performing
2025-08-24,Contact,Paid Search,Paid,10,10,0.4849,202.27,1.35,0.5381,0.0207,0,33,High Performing
2025-08-24,Home,Paid Search,Paid,4,6,0.5139,353.63,2.94,0.5347,0.0496,1,58,Low Performing
2025-08-24,Home,Direct,Direct,3,6,0.521,232.97,1.0,0.5409,0.0062,0,1,Low Performing
2025-08-25,Products,Organic Search,Organic,9,9,0.5106,556.59,1.43,0.5203,0.0472,0,45,Low Performing
2025-08-25,Contact,Paid Search,Paid,3,3,0.574,267.0,3.36,0.4041,0.0707,0,32,High Performing
2025-08-25,Products,Direct,Direct,4,5,0.5134,20.0,1.0,0.4567,0.0,0,18,Low Performing
2025-08-25,Home,Social,Social,11,13,0.3952,317.23,2.71,0.5473,0.0623,0,87,Low Performing
2025-08-25,Pricing,Paid Search,Paid,10,12,0.4814,126.04,4.88,0.5681,0.0767,1,142,High Performing
2025-08-25,Products,Direct,Direct,8,9,0.4668,77.37,2.27,0.573,0.0404,0,45,Low Performing
2025-08-25,Pricing,Paid Search,Paid,1,2,0.4184,115.94,5.12,0.5622,0.1027,0,21,High Performing
2025-08-25,Services,Organic Search,Organic,2,3,0.4745,110.72,3.23,0.5452,0.0195,1,27,Average Performing
2025-08-26,FAQ,Referral,Referral,1,3,0.4245,242.46,5.51,0.5033,0.0801,0,35,Low Performing
2025-08-26,Pricing,Organic Search,Organic,10,11,0.4668,193.41,4.21,0.5327,0.0779,0,117,High Performing
2025-08-26,Services,Social,Social,2,4,0.4433,292.77,2.66,0.5439,0.0389,0,24,Average Performing
2025-08-26,Services,Organic Search,Organic,10,13,0.5175,111.19,1.98,0.4742,0.0566,1,117,Average Performing
2025-08-26,Blog,Social,Social,6,7,0.4923,338.22,3.77,0.5109,0.0611,1,71,Average Performing
2025-08-27,Landing Page,Organic Search,Organic,10,15,0.5028,65.26,1.64,0.5222,0.0475,1,121,Average Performing
2025-08-27,Checkout,Paid Search,Paid,4,5,0.4286,147.76,5.56,0.5832,0.0663,0,50,Average Performing
2025-08-27,Blog,Organic Search,Organic,10,12,0.5189,204.42,1.81,0.5131,0.0661,0,66,Average Performing
2025-08-28,About,Direct,Direct,1,3,0.5791,164.34,2.65,0.4262,0.0593,0,25,High Performing
2025-08-28,Blog,Organic Search,Organic,9,11,0.5819,154.71,3.67,0.414,0.0466,0,118,Average Performing
2025-08-28,About,Social,Social,6,6,0.4802,223.17,3.27,0.541,0.0631,0,61,High Performing
2025-08-28,Services,Organic Search,Organic,2,2,0.4897,190.59,2.28,0.5579,0.0661,0,11,Average Performing
2025-08-29,Home,Organic Search,Organic,4,7,0.4479,237.36,1.0,0.5581,0.0429,0,20,Low Performing
2025-08-29,About,Direct,Direct,11,12,0.5065,115.29,1.78,0.5137,0.0703,0,61,High Performing
2025-08-29,Services,Organic Search,Organic,1,2,0.5478,156.86,2.51,0.421,0.0613,0,10,Average Performing
2025-08-30,Home,Referral,Referral,10,10,0.4455,298.15,1.0,0.4854,0.0292,0,42,Low Performing
2025-08-30,Products,Paid Search,Paid,8,11,0.5262,217.78,3.45,0.459,0.0414,0,87,Low Performing
2025-08-30,Products,Paid Search,Paid,6,8,0.5308,261.41,3.83,0.4687,0.069,1,55,Low Performing
2025-08-30,Landing Page,Organic Search,Organic,4,6,0.5109,333.79,3.01,0.4699,0.0738,0,62,Average Performing
2025-08-31,About,Direct,Direct,11,12,0.547,146.1,8.05,0.482,0.0974,1,207,High Performing
2025-08-31,About,Paid Search,Paid,5,6,0.4768,55.73,3.27,0.5297,0.0456,0,74,High Performing
2025-09-01,FAQ,Paid Search,Paid,10,11,0.5005,156.44,1.86,0.5081,0.031,1,133,Low Performing
2025-09-01,Home,Organic Search,Organic,6,7,0.5175,196.4,1.43,0.5884,0.0583,0,38,Low Performing
2025-09-01,Landing Page,Direct,Direct,10,10,0.4997,159.79,3.17,0.5653,0.0724,3,54,Average Performing
2025-09-01,Home,Social,Social,8,10,0.5108,67.44,5.21,0.5242,0.0698,2,125,Low Performing
2025-09-01,About,Paid Search,Paid,10,12,0.5085,142.42,1.91,0.4542,0.059,0,67,High Performing
2025-09-01,Pricing,Social,Social,5,5,0.3824,158.63,2.64,0.6019,0.0682,0,27,High Performing
2025-09-02,Landing Page,Paid Search,Paid,10,11,0.4979,275.23,1.43,0.5878,0.0445,1,55,Average Performing
2025-09-02,About,Direct,Direct,6,8,0.5445,206.52,1.59,0.4732,0.0481,0,20,High Performing
2025-09-02,Products,Paid Search,Paid,7,9,0.409,244.22,2.14,0.5729,0.0344,0,68,Low Performing
2025-09-02,Landing Page,Direct,Direct,7,8,0.4838,42.55,1.24,0.5391,0.0378,0,37,Average Performing
2025-09-03,Products,Paid Search,Paid,4,5,0.4165,159.49,3.36,0.5445,0.0698,1,53,Low Performing
2025-09-03,Pricing,Organic Search,Organic,9,10,0.5177,77.9,2.08,0.4832,0.0434,0,39,High Performing
2025-09-03,Contact,Organic Search,Organic,10,13,0.4318,273.07,1.8,0.6087,0.0443,0,95,High Performing
2025-09-03,About,Organic Search,Organic,4,5,0.4814,171.19,1.63,0.4604,0.0809,0,29,High Performing
2025-09-03,Products,Direct,Direct,5,6,0.5398,90.14,1.24,0.405,0.0336,0,29,Low Performing
2025-09-03,FAQ,Direct,Direct,1,2,0.483,28.35,2.36,0.5746,0.0261,0,9,Low Performing
2025-09-03,Home,Paid Search,Paid,10,11,0.5333,46.7,1.83,0.5025,0.0336,0,24,Low Performing
2025-09-03,FAQ,Organic Search,Organic,10,10,0.4997,80.47,2.52,0.4992,0.0464,0,82,Low Performing
2025-09-03,Services,Organic Search,Organic,3,5,0.4904,368.74,6.48,0.5628,0.0899,1,75,Average Performing
2025-09-03,Products,Social,Social,7,8,0.4432,119.41,1.75,0.5469,0.0186,0,50,Low Performing
2025-09-03,Blog,Social,Social,7,8,0.5011,173.87,3.96,0.4651,0.0698,0,76,Average Performing
2025-09-03,Home,Organic Search,Organic,7,8,0.3649,204.53,1.0,0.6053,0.0231,2,35,Low Performing
2025-09-04,Home,Direct,Direct,6,7,0.63,261.16,1.56,0.3675,0.0575,0,19,Low Performing
2025-09-04,Home,Direct,Direct,2,2,0.5275,178.92,2.83,0.4574,0.0512,0,13,Low Performing
2025-09-04,Products,Organic Search,Organic,5,7,0.469,210.65,4.38,0.5101,0.0816,0,57,Low Performing
2025-09-04,Home,Organic Search,Organic,6,8,0.4862,140.73,1.0,0.5217,0.0226,0,51,Low Performing
2025-09-04,Landing Page,Organic Search,Organic,5,7,0.4554,228.82,2.94,0.526,0.0641,0,46,Average Performing
2025-09-04,Landing Page,Organic Search,Organic,3,4,0.5218,28.12,1.98,0.4988,0.0357,0,20,Average Performing
2025-09-04,Contact,Direct,Direct,1,1,0.5162,175.44,1.49,0.5688,0.0452,0,3,High Performing
2025-09-05,Products,Organic Search,Organic,8,9,0.5084,196.32,1.58,0.4542,0.0339,0,45,Low Performing
2025-09-05,Home,Social,Social,3,8,0.3885,264.12,4.38,0.7072,0.0427,1,75,Low Performing
2025-09-05,Pricing,Direct,Direct,5,8,0.4651,253.79,2.15,0.5475,0.0514,0,33,High Performing
2025-09-06,Blog,Referral,Referral,6,7,0.5954,96.54,1.44,0.384,0.0274,0,32,Average Performing
2025-09-06,About,Direct,Direct,7,7,0.4543,434.31,2.74,0.5718,0.0706,0,57,High Performing
2025-09-06,FAQ,Organic Search,Organic,8,9,0.4364,101.28,1.88,0.593,0.0313,1,39,Low Performing
2025-09-06,Landing Page,Referral,Referral,3,3,0.4943,360.11,1.0,0.4606,0.0134,0,7,Average Performing
2025-09-06,FAQ,Referral,Referral,2,5,0.4852,229.42,3.86,0.5315,0.058,0,37,Low Performing
2025-09-07,FAQ,Referral,Referral,5,6,0.536,27.98,1.1,0.3911,0.0664,1,12,Low Performing
2025-09-07,Home,Social,Social,2,5,0.3782,161.63,4.19,0.6478,0.1042,1,39,Low Performing
2025-09-07,Blog,Social,Social,3,4,0.5343,178.24,1.05,0.4679,0.033,0,8,Average Performing
2025-09-08,About,Direct,Direct,1,2,0.3873,138.91,3.64,0.6645,0.0595,1,19,High Performing
2025-09-08,Products,Organic Search,Organic,2,4,0.5263,234.11,2.41,0.5399,0.0175,0,21,Low Performing
2025-09-08,Landing Page,Organic Search,Organic,5,8,0.4428,50.9,4.03,0.5743,0.061,1,68,Average Performing
2025-09-08,Blog,Organic Search,Organic,10,11,0.5114,205.89,1.0,0.5397,0.0718,1,89,Average Performing
2025-09-08,Services,Organic Search,Organic,11,12,0.5051,177.71,5.72,0.4392,0.0618,1,178,Average Performing
2025-09-08,Landing Page,Direct,Direct,7,11,0.4624,259.59,2.25,0.5231,0.0348,0,50,Average Performing
2025-09-08,Home,Organic Search,Organic,1,4,0.5486,88.61,1.92,0.3979,0.0112,0,24,Low Performing
2025-09-08,Home,Paid Search,Paid,3,4,0.5143,104.91,6.31,0.4885,0.1039,0,49,Low Performing
2025-09-08,Contact,Organic Search,Organic,4,4,0.5385,181.64,1.0,0.4764,0.0528,0,10,High Performing
2025-09-09,Blog,Direct,Direct,2,5,0.4647,178.67,3.82,0.5942,0.0628,0,48,Average Performing
2025-09-10,About,Organic Search,Organic,8,8,0.4147,495.81,2.01,0.573,0.057,0,45,High Performing
2025-09-10,Products,Social,Social,3,3,0.4509,57.63,5.17,0.5365,0.126,0,44,Low Performing
2025-09-10,Home,Direct,Direct,7,8,0.4797,231.21,1.66,0.5967,0.0416,0,25,Low Performing
2025-09-10,About,Social,Social,5,6,0.5092,258.99,2.43,0.5114,0.0605,1,48,High Performing
2025-09-10,Landing Page,Organic Search,Organic,3,4,0.5297,244.66,2.49,0.4386,0.0677,0,12,Average Performing
2025-09-10,About,Direct,Direct,2,3,0.5527,192.42,1.21,0.3547,0.0184,0,2,High Performing
2025-09-10,Pricing,Organic Search,Organic,8,11,0.5469,214.43,3.54,0.4209,0.0641,0,139,High Performing
2025-09-11,Checkout,Direct,Direct,9,9,0.5431,88.67,1.09,0.4278,0.0411,1,30,Average Performing
2025-09-11,Home,Organic Search,Organic,6,7,0.5715,79.18,1.0,0.364,0.0485,0,35,Low Performing
2025-09-11,Products,Referral,Referral,8,10,0.4808,59.14,2.29,0.575,0.0,0,35,Low Performing
2025-09-11,About,Organic Search,Organic,7,9,0.4894,321.24,5.45,0.4801,0.1022,0,94,High Performing
2025-09-11,Blog,Direct,Direct,7,10,0.4496,173.88,3.84,0.506,0.0882,2,97,Average Performing
2025-09-12,Services,Paid Search,Paid,7,8,0.4377,300.25,1.03,0.5853,0.0363,0,46,Average Performing
2025-09-12,Home,Social,Social,2,5,0.3788,313.85,4.2,0.5928,0.0947,1,29,Low Performing
2025-09-12,Home,Social,Social,9,9,0.4778,64.72,1.0,0.5773,0.0519,0,49,Low Performing
2025-09-12,FAQ,Paid Search,Paid,5,5,0.42,253.49,3.22,0.5792,0.0708,0,22,Low Performing
2025-09-12,About,Organic Search,Organic,7,8,0.483,262.74,2.3,0.5229,0.0443,1,70,High Performing
2025-09-13,Blog,Direct,Direct,9,9,0.5822,198.15,1.45,0.4207,0.0236,0,36,Average Performing
2025-09-13,Pricing,Organic Search,Organic,8,8,0.4317,133.41,3.68,0.6565,0.0356,0,87,High Performing
2025-09-13,Pricing,Organic Search,Organic,4,7,0.4334,151.38,1.92,0.5663,0.0332,0,45,High Performing
2025-09-13,Home,Paid Search,Paid,6,7,0.5116,104.15,1.65,0.5015,0.0288,0,46,Low Performing
2025-09-13,Landing Page,Referral,Referral,10,11,0.5108,231.67,1.82,0.4589,0.0223,0,43,Average Performing
2025-09-14,Products,Social,Social,9,11,0.506,64.73,1.0,0.4718,0.0228,1,39,Low Performing
2025-09-14,Products,Referral,Referral,3,4,0.5018,198.67,3.07,0.4637,0.069,0,27,Low Performing
2025-09-15,Products,Referral,Referral,4,6,0.5423,79.76,3.76,0.4416,0.0785,0,31,Low Performing
2025-09-15,Landing Page,Direct,Direct,4,4,0.5053,87.86,1.0,0.5771,0.0489,0,10,Average Performing
2025-09-15,FAQ,Paid Search,Paid,8,8,0.5198,103.12,2.61,0.4056,0.0386,1,75,Low Performing
2025-09-15,Contact,Referral,Referral,2,4,0.5679,109.55,1.0,0.4222,0.0211,0,15,High Performing
2025-09-15,Contact,Paid Search,Paid,10,10,0.5109,146.36,2.23,0.425,0.0576,1,68,High Performing
2025-09-16,Landing Page,Direct,Direct,6,6,0.4883,105.82,2.54,0.5752,0.0602,0,52,Average Performing
2025-09-16,Contact,Direct,Direct,5,6,0.5683,55.14,1.99,0.4645,0.0136,0,29,High Performing
2025-09-16,Checkout,Social,Social,9,12,0.4202,303.36,4.07,0.617,0.0851,2,156,Average Performing
2025-09-17,Products,Social,Social,10,12,0.5259,256.26,1.25,0.4215,0.0236,0,53,Low Performing
2025-09-17,Blog,Referral,Referral,4,4,0.4404,375.05,3.1,0.5501,0.0616,1,28,Average Performing
2025-09-17,Pricing,Referral,Referral,9,12,0.5494,160.34,3.74,0.4689,0.0711,0,116,High Performing
2025-09-17,Checkout,Referral,Referral,5,5,0.5114,167.71,2.09,0.4625,0.0351,1,17,Average Performing
2025-09-17,Home,Organic Search,Organic,2,2,0.5007,314.24,2.6,0.4253,0.1005,0,16,Low Performing
2025-09-17,Services,Organic Search,Organic,10,11,0.4915,322.54,3.9,0.489,0.0826,1,61,Average Performing
2025-09-17,Landing Page,Referral,Referral,3,4,0.5796,55.93,1.55,0.4731,0.0436,0,24,Average Performing
2025-09-17,Services,Paid Search,Paid,8,9,0.4709,81.71,1.98,0.5532,0.0512,3,49,Average Performing
2025-09-18,About,Referral,Referral,11,13,0.4742,139.15,1.46,0.5916,0.0288,0,71,High Performing
2025-09-18,About,Direct,Direct,6,6,0.4486,164.51,2.43,0.5417,0.0422,0,46,High Performing
2025-09-18,Checkout,Organic Search,Organic,11,12,0.4524,35.55,1.0,0.52,0.0022,0,77,Average Performing
2025-09-19,Services,Social,Social,4,7,0.4907,186.55,1.39,0.5522,0.0565,1,31,Average Performing
2025-09-19,Products,Paid Search,Paid,10,10,0.5553,255.18,1.0,0.3743,0.0299,0,51,Low Performing
2025-09-19,About,Direct,Direct,8,8,0.4758,515.5,4.23,0.4948,0.111,3,65,High Performing
2025-09-20,Services,Referral,Referral,2,2,0.5057,48.5,2.26,0.4253,0.0,0,16,Average Performing
2025-09-20,Blog,Direct,Direct,9,10,0.5076,84.96,2.18,0.4866,0.0245,0,59,Average Performing
2025-09-20,Blog,Social,Social,2,4,0.502,397.29,1.58,0.4572,0.0602,0,14,Average Performing
2025-09-20,Checkout,Direct,Direct,9,10,0.465,56.49,4.98,0.5139,0.0847,1,117,Average Performing
2025-09-21,Pricing,Paid Search,Paid,1,2,0.5565,80.79,3.31,0.4772,0.0277,0,10,High Performing
2025-09-22,Home,Referral,Referral,5,6,0.4232,298.43,2.44,0.5386,0.0187,0,55,Low Performing
2025-09-22,Services,Paid Search,Paid,11,12,0.518,92.45,2.06,0.3848,0.0562,1,24,Average Performing
2025-09-22,Blog,Paid Search,Paid,9,9,0.534,121.97,3.91,0.4471,0.0871,0,99,Average Performing
2025-09-22,Home,Direct,Direct,5,6,0.5441,349.41,4.68,0.5878,0.0967,1,47,Low Performing
2025-09-22,Products,Organic Search,Organic,11,13,0.4938,253.19,2.99,0.442,0.0602,2,110,Low Performing
2025-09-23,Home,Paid Search,Paid,1,1,0.4979,231.24,1.61,0.4217,0.0335,0,5,Low Performing
2025-09-23,Products,Organic Search,Organic,6,8,0.5417,119.29,2.76,0.4748,0.1016,0,62,Low Performing
2025-09-23,Blog,Organic Search,Organic,9,11,0.6111,74.97,1.0,0.4116,0.016,0,72,Average Performing
2025-09-23,Products,Social,Social,1,2,0.563,114.48,1.93,0.353,0.0188,0,7,Low Performing
2025-09-23,Home,Referral,Referral,6,6,0.5435,79.73,1.81,0.4823,0.0152,0,18,Low Performing
2025-09-23,Home,Paid Search,Paid,1,1,0.4537,144.0,2.22,0.551,0.0399,0,8,Low Performing
2025-09-23,Products,Organic Search,Organic,8,8,0.596,158.35,1.0,0.4482,0.0255,0,45,Low Performing
2025-09-23,Home,Direct,Direct,2,3,0.3752,157.63,6.75,0.6518,0.1182,1,52,Low Performing
2025-09-24,Blog,Referral,Referral,2,2,0.4608,45.97,1.8,0.5395,0.0464,0,12,Average Performing
2025-09-24,Landing Page,Organic Search,Organic,1,3,0.4936,218.11,2.07,0.4792,0.0386,0,12,Average Performing
2025-09-24,Home,Paid Search,Paid,6,7,0.4013,171.54,5.6,0.6028,0.0913,1,99,Low Performing
2025-09-24,FAQ,Referral,Referral,9,10,0.6351,127.66,1.0,0.3538,0.0319,2,45,Low Performing
2025-09-24,Checkout,Direct,Direct,11,15,0.3609,492.02,6.6,0.6409,0.1575,3,232,Average Performing
2025-09-25,Services,Organic Search,Organic,8,9,0.5333,29.96,4.33,0.4738,0.1212,2,45,Average Performing
2025-09-25,Products,Organic Search,Organic,10,12,0.4946,250.33,3.98,0.499,0.0637,0,71,Low Performing
2025-09-25,Checkout,Referral,Referral,4,6,0.5191,219.33,1.3,0.4655,0.0574,0,40,Average Performing
2025-09-25,Home,Direct,Direct,7,9,0.5411,125.93,2.35,0.4384,0.0477,1,42,Low Performing
2025-09-25,Services,Direct,Direct,7,8,0.5532,175.55,3.36,0.4525,0.0965,0,65,Average Performing
2025-09-25,Landing Page,Organic Search,Organic,11,13,0.5085,351.67,1.52,0.5651,0.0617,0,48,Average Performing
2025-09-26,Products,Paid Search,Paid,4,5,0.4215,716.19,1.19,0.5149,0.0488,0,21,Low Performing
2025-09-26,FAQ,Referral,Referral,9,9,0.4944,327.67,5.51,0.5327,0.0791,1,88,Low Performing
2025-09-26,Products,Referral,Referral,10,10,0.35,179.5,8.21,0.6426,0.1241,2,197,Low Performing
2025-09-26,Services,Organic Search,Organic,6,6,0.5293,76.87,1.27,0.4704,0.0107,0,33,Average Performing
